skill_id,level,option,score,selector,source
HOF_049,5,주+수 165 이상,52.35,BASESTAT(주루+수비)>=165,[S0] 엘그란데(주+수 165 이상)
HOF_049,6,주+수 155 미만,23.5,BASESTAT(주루+수비)<155,[S1] 엘그란데(주+수 155 미만)
HOF_049,6,주+수 155~164,45.1,BASESTAT(주루+수비)=155..164,[S1] 엘그란데(주+수 155~164)
HOF_049,6,주+수 165 이상,59.5,BASESTAT(주루+수비)>=165,[S1] 엘그란데(주+수 165 이상)
I_001,5,-,1.925,ALWAYS,[S0] 밀어치기 (-)
I_001,6,-,2.31,ALWAYS,[S1] 밀어치기 (-)
I_001,7,-,2.695,ALWAYS,[S2] 밀어치기 (-)
I_001,8,-,3.08,ALWAYS,[S3] 밀어치기 (-)
I_001,9,-,3.465,ALWAYS,[S4] 밀어치기 (-)
I_002,5,-,1.925,ALWAYS,[S0] 당겨치기 (-)
I_002,6,-,2.31,ALWAYS,[S1] 당겨치기 (-)
I_002,7,-,2.695,ALWAYS,[S2] 당겨치기 (-)
I_002,8,-,3.08,ALWAYS,[S3] 당겨치기 (-)
I_002,9,-,3.465,ALWAYS,[S4] 당겨치기 (-)
I_003,5,-,2.025,ALWAYS,[S0] 직구 스페셜리스트 (-)
I_003,6,-,2.43,ALWAYS,[S1] 직구 스페셜리스트 (-)
I_003,7,-,2.835,ALWAYS,[S2] 직구 스페셜리스트 (-)
I_003,8,-,3.24,ALWAYS,[S3] 직구 스페셜리스트 (-)
I_003,9,-,3.645,ALWAYS,[S4] 직구 스페셜리스트 (-)
I_004,5,-,0.576,ALWAYS,[S0] 풀카운트 (-)
I_004,6,-,0.6912,ALWAYS,[S1] 풀카운트 (-)
I_004,7,-,0.8064,ALWAYS,[S2] 풀카운트 (-)
I_004,8,-,0.9216,ALWAYS,[S3] 풀카운트 (-)
I_004,9,-,1.0368,ALWAYS,[S4] 풀카운트 (-)
I_005,5,-,2.475,ALWAYS,[S0] 변화구 스페셜리스트 (-)
I_005,6,-,2.97,ALWAYS,[S1] 변화구 스페셜리스트 (-)
I_005,7,-,3.465,ALWAYS,[S2] 변화구 스페셜리스트 (-)
I_005,8,-,3.96,ALWAYS,[S3] 변화구 스페셜리스트 (-)
I_005,9,-,4.455,ALWAYS,[S4] 변화구 스페셜리스트 (-)
I_006,1,-,0,ALWAYS,[S0] 번트전문 (-)
I_007,5,-,1.62,ALWAYS,[S0] 속구 선호 (-)
I_007,6,-,1.62,ALWAYS,[S1] 속구 선호 (-)
I_007,7,-,2.16,ALWAYS,[S2] 속구 선호 (-)
I_007,8,-,2.7,ALWAYS,[S3] 속구 선호 (-)
I_007,9,-,3.24,ALWAYS,[S4] 속구 선호 (-)
I_008,5,-,3.1625,ALWAYS,[S0] 변화구 선호 (-)
I_008,6,-,3.795,ALWAYS,[S1] 변화구 선호 (-)
I_008,7,-,4.4275,ALWAYS,[S2] 변화구 선호 (-)
I_008,8,-,5.06,ALWAYS,[S3] 변화구 선호 (-)
I_008,9,-,5.6925,ALWAYS,[S4] 변화구 선호 (-)
I_009,5,-,0.564,ALWAYS,[S0] 풀카운트 (-)
I_009,6,-,0.6768,ALWAYS,[S1] 풀카운트 (-)
I_009,7,-,0.7896,ALWAYS,[S2] 풀카운트 (-)
I_009,8,-,0.9024,ALWAYS,[S3] 풀카운트 (-)
I_009,9,-,1.0152,ALWAYS,[S4] 풀카운트 (-)
I_010,1,-,0,ALWAYS,[S0] 사고방지 (-)
M_001,1,-,12,ALWAYS,[S0] 프랜차이즈 (-)
M_002,1,-,15.4,ALWAYS,[S0] 돌풍의 주인공 (-)
M_003,1,-,12.66,ALWAYS,[S0] 슬러거 (-)
M_004,1,-,23.9,ALWAYS,[S0] 플레이오프 히어로 (-)
M_005,1,-,11.04,ALWAYS,[S0] 시즌드 플레이어 (-)
M_006,1,-,16.7,ALWAYS,[S0] 리더십 (-)
M_007,1,O,24.1,MANUAL,[S0] 업 더 미들 (O)
M_007,1,X,14.1,MANUAL,[S0] 업 더 미들 (X)
M_008,1,-,20.67599,ALWAYS,[S0] 핫 스타트 (-)
M_010,1,O,22,POS=DH,[S0] 올 어라운드 (O)
M_010,1,X,12,!POS=DH,[S0] 올 어라운드 (X)
M_011,1,O,23.8,ORDER=8..9,[S0] 히트 머신 (O)
M_011,1,X,9.4,!ORDER=8..9,[S0] 히트 머신 (X)
M_012,1,-,19.62,ALWAYS,[S0] 2025 퍼포머트리오 (-)
M_013,1,,23.75,ALWAYS,[S0] FREE AGENT
M_014,1,투수버프X,12,MANUAL,[S0] 커맨더(투수버프X)
M_015,1,-,11.75,ALWAYS,[S0] 프랜차이즈 (-)
M_016,1,-,18.575,ALWAYS,[S0] 돌풍의 주인공 (-)
M_017,1,롱 릴리프,15.083333,RELIEVER=LONG,[S0] 프라이머리 셋업맨 (롱 릴리프)
M_017,1,승리조,20.75,RELIEVER=WIN,[S0] 프라이머리 셋업맨 (승리조)
M_017,1,추격조,14.75,RELIEVER=CHASE,[S0] 프라이머리 셋업맨 (추격조)
M_018,1,-,21.4,ALWAYS,[S0] 클로저 (-)
M_019,1,-,21.3,ALWAYS,[S0] 프론트라인 (-)
M_020,1,마무리,27.55,ROLE=CP,[S0] 플레이오프 히어로 (마무리)
M_020,1,선발,25.95,ROLE=SP,[S0] 플레이오프 히어로 (선발)
M_020,1,중계,28.35,ROLE=RP,[S0] 플레이오프 히어로 (중계)
M_021,1,-,14.1,ALWAYS,[S0] 엘리트 (-)
M_022,1,롱 릴리프,10.966667,RELIEVER=LONG,[S0] 시즌드 플레이어 (롱 릴리프)
M_022,1,선발,10.81,ROLE=SP,[S0] 시즌드 플레이어 (선발)
M_022,1,승리조,12.69,RELIEVER=WIN,[S0] 시즌드 플레이어 (승리조)
M_022,1,추격조,9.87,RELIEVER=CHASE,[S0] 시즌드 플레이어 (추격조)
M_023,1,마무리,28.5,ROLE=CP,[S0] 핫 스타트 (마무리)
M_023,1,선발,17.641379,ROLE=SP,[S0] 핫 스타트 (선발)
M_023,1,중계,28.5,ROLE=RP,[S0] 핫 스타트 (중계)
M_024,1,롱 릴리프,22.133333,RELIEVER=LONG,[S0] 스윙맨 (롱 릴리프)
M_024,1,승리조,21.585,RELIEVER=WIN,[S0] 스윙맨 (승리조)
M_024,1,추격조,22.995,RELIEVER=CHASE,[S0] 스윙맨 (추격조)
M_025,1,-,24.445,ALWAYS,[S0] 불펜 에이스 (-)
M_026,1,마무리,16.84,ROLE=CP,[S0] 2025 퍼포머트리오 (마무리)
M_026,1,선발,19.54,ROLE=SP,[S0] 2025 퍼포머트리오 (선발)
M_026,1,중계,16.97,ROLE=RP,[S0] 2025 퍼포머트리오 (중계)
M_027,1,,18.4,ALWAYS,[S0] 락다운
M_028,1,,21.75,ALWAYS,[S0] FREE AGENT
M_029,1,선발,19.92,ROLE=SP,[S0] 스탠드 아웃(선발)
M_029,1,"중계, 마무리",28.2,ROLE=RP|CP,"[S0] 스탠드 아웃(중계, 마무리)"
M_031,1,,44.65,ALWAYS,[S0] 릴리프앵커
M_032,1,,22.51,ALWAYS,[S0] 스탠드 아웃
M_036,1,,14.4,ALWAYS,[S0] 키플레이어
M_039,1,,14.1,ALWAYS,[S0] 키플레이어
M_040,1,추격조,32.9,RELIEVER=CHASE,[S0] 론스타(추격조)
M_041,1,구속>인내 O,47.5,MANUAL,[S0] 파워 피쳐(구속>인내) O
M_041,1,구속>인내 X,23.5,MANUAL,[S0] 파워 피쳐(구속>인내) X
M_042,1,마무리,27.58,ROLE=CP,[S0] 마에스트로(마무리)
M_042,1,선발,45.87,ROLE=SP,[S0] 마에스트로(선발)
M_042,1,중계,28.75,ROLE=RP,[S0] 마에스트로(중계)
M_043,1,9회까지만,42.75,MANUAL,[S0] 라스트 라인(9회까지만)
M_044,1,DH O,43.2,POS=DH,[S0] 본 투 히트(DH O)
M_044,1,DH X,28.8,!POS=DH,[S0] 본 투 히트(DH X)
M_045,1,평균4타석,45.1,MANUAL,[S0] 오펜시브 리더(평균4타석)
S_001,5,-,3,ALWAYS,[S0] 좌투선호 (-)
S_001,6,-,3.6,ALWAYS,[S1] 좌투선호 (-)
S_001,7,-,4.2,ALWAYS,[S2] 좌투선호 (-)
S_001,8,-,4.8,ALWAYS,[S3] 좌투선호 (-)
S_001,9,-,5.4,ALWAYS,[S4] 좌투선호 (-)
S_002,5,-,7,ALWAYS,[S0] 우투선호 (-)
S_002,6,-,8.4,ALWAYS,[S1] 우투선호 (-)
S_002,7,-,9.8,ALWAYS,[S2] 우투선호 (-)
S_002,8,-,11.2,ALWAYS,[S3] 우투선호 (-)
S_002,9,-,12.6,ALWAYS,[S4] 우투선호 (-)
S_003,5,-,3,ALWAYS,[S0] 타점기계 (-)
S_003,6,-,3.5,ALWAYS,[S1] 타점기계 (-)
S_003,7,-,4,ALWAYS,[S2] 타점기계 (-)
S_003,8,-,4.5,ALWAYS,[S3] 타점기계 (-)
S_003,9,-,5,ALWAYS,[S4] 타점기계 (-)
S_004,5,-,3.78,ALWAYS,[S0] 타선연결 (-)
S_004,6,-,4.536,ALWAYS,[S1] 타선연결 (-)
S_004,7,-,5.292,ALWAYS,[S2] 타선연결 (-)
S_004,8,-,6.048,ALWAYS,[S3] 타선연결 (-)
S_004,9,-,6.804,ALWAYS,[S4] 타선연결 (-)
S_005,1,-,0,ALWAYS,[S0] 선구안 (-)
S_006,5,-,4,ALWAYS,[S0] 좌타 스페셜리스트 (-)
S_006,6,-,4.8,ALWAYS,[S1] 좌타 스페셜리스트 (-)
S_006,7,-,5.6,ALWAYS,[S2] 좌타 스페셜리스트 (-)
S_006,8,-,6.4,ALWAYS,[S3] 좌타 스페셜리스트 (-)
S_006,9,-,7.2,ALWAYS,[S4] 좌타 스페셜리스트 (-)
S_007,5,-,6,ALWAYS,[S0] 우타 스페셜리스트 (-)
S_007,6,-,7.2,ALWAYS,[S1] 우타 스페셜리스트 (-)
S_007,7,-,8.4,ALWAYS,[S2] 우타 스페셜리스트 (-)
S_007,8,-,9.6,ALWAYS,[S3] 우타 스페셜리스트 (-)
S_007,9,-,10.8,ALWAYS,[S4] 우타 스페셜리스트 (-)
S_008,5,-,3,ALWAYS,[S0] 위기관리 (-)
S_008,6,-,3.5,ALWAYS,[S1] 위기관리 (-)
S_008,7,-,4,ALWAYS,[S2] 위기관리 (-)
S_008,8,-,4.5,ALWAYS,[S3] 위기관리 (-)
S_008,9,-,5,ALWAYS,[S4] 위기관리 (-)
S_009,5,-,3.916667,ALWAYS,[S0] 완급조절 (-)
S_009,6,-,4.7,ALWAYS,[S1] 완급조절 (-)
S_009,7,-,5.483333,ALWAYS,[S2] 완급조절 (-)
S_009,8,-,6.266667,ALWAYS,[S3] 완급조절 (-)
S_009,9,-,7.05,ALWAYS,[S4] 완급조절 (-)
WBC_001,1,,21.6,ALWAYS,[S0] WBC 플레이어
WBC_001,2,,26.4,ALWAYS,[S1] WBC 플레이어
WBC_001,3,,31.2,ALWAYS,[S2] WBC 플레이어
WBC_002,1,,19.7,ALWAYS,[S0] 해결사
WBC_002,2,,23.65,ALWAYS,[S1] 해결사
WBC_002,3,,27.6,ALWAYS,[S2] 해결사
WBC_003,1,패기미적용,19.2,MANUAL,[S0] 집중상태(패기미적용)
WBC_003,2,패기미적용,21.6,MANUAL,[S1] 집중상태(패기미적용)
WBC_003,3,패기미적용,24,MANUAL,[S2] 집중상태(패기미적용)
WBC_004,1,랭대기준,19.5,MANUAL,[S0] 토너먼트정신(랭대기준)
WBC_004,2,랭대기준,25.4,MANUAL,[S1] 토너먼트정신(랭대기준)
WBC_004,3,랭대기준,31.75,MANUAL,[S2] 토너먼트정신(랭대기준)
WBC_005,1,,19.2,ALWAYS,[S0] WBC 에이스
WBC_005,2,,21.6,ALWAYS,[S1] WBC 에이스
WBC_005,3,,24,ALWAYS,[S2] WBC 에이스
WBC_006,1,300-349,26.1,STAT(주루+수비)=300..349,[S0] WBC 아웃필더(300-349)
WBC_006,1,300미만,24.1,STAT(주루+수비)<300,[S0] WBC 아웃필더(300미만)
WBC_006,1,350-399,28.1,STAT(주루+수비)=350..399,[S0] WBC 아웃필더(350-399)
WBC_006,2,300-349,28.4,STAT(주루+수비)=300..349,[S1] WBC 아웃필더(300-349)
WBC_006,2,300미만,26.45,STAT(주루+수비)<300,[S1] WBC 아웃필더(300미만)
WBC_006,2,350-399,30.45,STAT(주루+수비)=350..399,[S1] WBC 아웃필더(350-399)
WBC_006,3,300-349,36.8,STAT(주루+수비)=300..349,[S2] WBC 아웃필더(300-349)
WBC_006,3,300미만,34.8,STAT(주루+수비)<300,[S2] WBC 아웃필더(300미만)
WBC_006,3,350-399,38.8,STAT(주루+수비)=350..399,[S2] WBC 아웃필더(350-399)
WBC_007,1,,21.15,ALWAYS,[S0] WBC 플레이어
WBC_007,2,,25.85,ALWAYS,[S1] WBC 플레이어
WBC_007,3,,30.55,ALWAYS,[S2] WBC 플레이어
WBC_008,1,,18.58,ALWAYS,[S0] 해결사
WBC_008,2,,22.46,ALWAYS,[S1] 해결사
WBC_008,3,,26.34,ALWAYS,[S2] 해결사
WBC_009,1,패기적용,37.6,MANUAL,[S0] 집중상태(패기적용)
WBC_009,2,패기적용,42.3,MANUAL,[S1] 집중상태(패기적용)
WBC_009,3,패기적용,47,MANUAL,[S2] 집중상태(패기적용)
WBC_010,1,랭대기준,21.3,MANUAL,[S0] 토너먼트정신(랭대기준)
WBC_010,2,랭대기준,28.4,MANUAL,[S1] 토너먼트정신(랭대기준)
WBC_010,3,랭대기준,35.5,MANUAL,[S2] 토너먼트정신(랭대기준)
WBC_011,1,,18.8,ALWAYS,[S0] WBC 에이스
WBC_011,2,,21.15,ALWAYS,[S1] WBC 에이스
WBC_011,3,,23.5,ALWAYS,[S2] WBC 에이스
WBC_012,1,,26.1,ALWAYS,[S0] WBC 프론트라인
WBC_012,2,,30.45,ALWAYS,[S1] WBC 프론트라인
WBC_012,3,,34.8,ALWAYS,[S2] WBC 프론트라인
WBC_013,1,구속 100-124,15.88,STAT(구속)=100..124,[S0] 드라이브라인 (구속 100-124)
WBC_013,1,구속 125-149,18.23,STAT(구속)=125..149,[S0] 드라이브라인 (구속 125-149)
WBC_013,1,구속 150-174,20.58,STAT(구속)=150..174,[S0] 드라이브라인 (구속 150-174)
WBC_013,1,구속 175-199,22.93,STAT(구속)=175..199,[S0] 드라이브라인 (구속 175-199)
WBC_013,2,구속 100-124,16.96,STAT(구속)=100..124,[S1] 드라이브라인 (구속 100-124)
WBC_013,2,구속 125-149,19.31,STAT(구속)=125..149,[S1] 드라이브라인 (구속 125-149)
WBC_013,2,구속 150-174,21.66,STAT(구속)=150..174,[S1] 드라이브라인 (구속 150-174)
WBC_013,2,구속 175-199,24.01,STAT(구속)=175..199,[S1] 드라이브라인 (구속 175-199)
WBC_013,3,구속 100-119,20.39,STAT(구속)=100..119,[S2] 드라이브라인 (구속 100-119)
WBC_013,3,구속 120-139,22.74,STAT(구속)=120..139,[S2] 드라이브라인 (구속 120-139)
WBC_013,3,구속 140-159,25.09,STAT(구속)=140..159,[S2] 드라이브라인 (구속 140-159)
WBC_013,3,구속 160-179,27.44,STAT(구속)=160..179,[S2] 드라이브라인 (구속 160-179)
WBC_013,3,구속 180-199,29.79,STAT(구속)=180..199,[S2] 드라이브라인 (구속 180-199)
WBC_014,1,,21.45,ALWAYS,[S0] 와인드업
WBC_014,2,,26.67,ALWAYS,[S1] 와인드업
WBC_014,3,,31.89,ALWAYS,[S2] 와인드업
WBC_015,1,1번타순O,30.9,ORDER=1,[S0] WBC 스타터(1번타순O)
WBC_015,1,1번타순X,14.1,!ORDER=1,[S0] WBC 스타터(1번타순X)
WBC_015,2,1번타순O,35.65,ORDER=1,[S1] WBC 스타터(1번타순O)
WBC_015,2,1번타순X,16.45,!ORDER=1,[S1] WBC 스타터(1번타순X)
WBC_015,3,1번타순O,40.4,ORDER=1,[S2] WBC 스타터(1번타순O)
WBC_015,3,1번타순X,18.8,!ORDER=1,[S2] WBC 스타터(1번타순X)
WBC_016,1,,24.71,ALWAYS,[S0] 출루 전문가
WBC_016,2,,27.81,ALWAYS,[S1] 출루 전문가
WBC_016,3,,30.92,ALWAYS,[S2] 출루 전문가
